LinkId,Geometry
52739,"LINESTRING(353978.69309 6687757.96863,353984.24985 6687752.18340,353992.74109 6687748.48669,353996.29731 6687747.95785,354031.74364 6687745.37991)"
52740,"LINESTRING(354031.74364 6687745.37991,353996.29731 6687747.95785,353992.74109 6687748.48669,353984.24985 6687752.18340,353978.69309 6687757.96863)"
52741,"LINESTRING(354031.74364 6687745.37991,354045.23022 6687744.78723,354074.55117 6687742.76492,354086.66526 6687742.69694,354095.00563 6687741.36792,354103.75717 6687740.46013,354118.93949 6687735.63033,354148.15275 6687724.29074,354180.00453 6687711.76366,354186.01107 6687709.67990,354192.92631 6687707.96629,354288.03772 6687702.11095,354305.11474 6687701.05497)"
52742,"LINESTRING(354305.11474 6687701.05497,354288.03772 6687702.11095,354192.92631 6687707.96629,354186.01107 6687709.67990,354180.00453 6687711.76366,354148.15275 6687724.29074,354118.93949 6687735.63033,354103.75717 6687740.46013,354095.00563 6687741.36792,354086.66526 6687742.69694,354074.55117 6687742.76492,354045.23022 6687744.78723,354031.74364 6687745.37991)"
52743,"LINESTRING(354305.11474 6687701.05497,354560.65899 6687686.58057,354568.88645 6687686.70516,354574.81900 6687687.14062,354579.58422 6687687.97744,354584.36419 6687689.06932,354589.66745 6687691.21016,354593.54383 6687693.72287,354597.07569 6687696.83410,354600.84269 6687699.55342,354603.31100 6687701.19077)"
52744,"LINESTRING(354603.31100 6687701.19077,354600.84269 6687699.55342,354597.07569 6687696.83410,354593.54383 6687693.72287,354589.66745 6687691.21016,354584.36419 6687689.06932,354579.58422 6687687.97744,354574.81900 6687687.14062,354568.88645 6687686.70516,354560.65899 6687686.58057,354305.11474 6687701.05497)"
529,"LINESTRING(356073.26197 6687089.43153,356060.21268 6687071.18008)"
53102,"LINESTRING(357045.07240 6688356.09741,357061.47508 6688357.06841,357068.52490 6688360.86891,357088.69620 6688370.29061,357091.37858 6688372.37280,357100.01858 6688380.88842)"
53103,"LINESTRING(357094.04453 6688390.26608,357079.24450 6688388.02353,357072.94905 6688384.94737,357067.89076 6688382.28965,357064.55674 6688380.47857,357053.06157 6688375.18675,357043.55133 6688367.88945,357040.08609 6688363.00400)"
53106,"LINESTRING(357100.01858 6688380.88842,357111.50859 6688387.01507,357135.79498 6688399.70517,357168.31196 6688415.50507,357204.43158 6688433.04525,357221.39611 6688441.29421,357255.34827 6688456.74510)"
53156,"LINESTRING(357094.04453 6688390.26608,357082.95532 6688381.74658,357074.81776 6688377.75267,357056.22188 6688368.83016,357042.45920 6688361.28771)"
53193,"LINESTRING(357231.74221 6689060.61091,357221.74121 6689059.66119,357169.46429 6689055.08786,357156.13964 6689054.08444,357142.26528 6689054.06949,357127.67883 6689054.19562,357116.43457 6689055.75413,357106.58959 6689057.38801)"
53194,"LINESTRING(357106.58959 6689057.38801,357116.43457 6689055.75413,357127.67883 6689054.19562,357142.26528 6689054.06949,357156.13964 6689054.08444,357169.46429 6689055.08786,357221.74121 6689059.66119,357231.74221 6689060.61091)"
53270,"LINESTRING(356379.13100 6688865.76754,356388.62530 6688868.70327,356396.08286 6688871.42251,356399.88471 6688873.19516,356451.23952 6688893.43610)"
53271,"LINESTRING(356451.23952 6688893.43610,356399.88471 6688873.19516,356396.08286 6688871.42251,356388.62530 6688868.70327,356379.13100 6688865.76754)"
53272,"LINESTRING(356478.37843 6689019.93560,356415.95705 6688989.70626,356412.60345 6688987.68527,356410.38977 6688985.05345,356409.28293 6688982.15763,356409.00248 6688979.52575,356409.41712 6688976.72034,356419.82457 6688956.28308,356448.05706 6688900.84021,356451.23952 6688893.43610)"
53361,"LINESTRING(355993.77420 6687797.99650,355993.19787 6687808.38817)"
53363,"LINESTRING(356003.74919 6687830.94462,356018.68099 6687833.33277,356069.18457 6687841.25884)"
53364,"LINESTRING(356069.18457 6687841.25884,356018.68099 6687833.33277,356003.74919 6687830.94462)"
53365,"LINESTRING(356069.18457 6687841.25884,356094.17456 6687845.54865,356098.61555 6687846.29408,356100.35247 6687846.82818)"
53366,"LINESTRING(356100.35247 6687846.82818,356098.61555 6687846.29408,356094.17456 6687845.54865,356069.18457 6687841.25884)"
53367,"LINESTRING(355993.19787 6687808.38817,355991.43748 6687815.86629,355992.10701 6687819.58834,355994.22018 6687823.36068,355996.91932 6687826.64307,355999.32152 6687828.85222,356003.74919 6687830.94462)"
53395,"LINESTRING(355919.82463 6687823.75543,355944.17752 6687822.25124)"
53396,"LINESTRING(355967.74083 6687819.54655,355983.47921 6687806.72317,355993.77420 6687797.99650)"
53397,"LINESTRING(355993.77420 6687797.99650,356003.97060 6687790.32140,356057.16406 6687747.02333,356068.32579 6687738.85879,356077.50262 6687731.91014,356080.17759 6687728.85207)"
53743,"LINESTRING(357475.87390 6687964.28421,357506.53644 6687980.78212,357530.82862 6687996.86694,357569.80327 6688017.89486)"
53838,"LINESTRING(357653.29821 6688607.81144,357676.14083 6688581.23375,357683.72233 6688568.01502)"
53839,"LINESTRING(357683.72233 6688568.01502,357676.14083 6688581.23375,357653.29821 6688607.81144)"
54459,"LINESTRING(357569.80327 6688017.89486,357560.01369 6688016.16465,357550.97994 6688013.46763,357541.65191 6688009.47464,357527.70313 6688001.59684,357514.49289 6687994.43326,357506.56009 6687989.78170,357502.53955 6687986.97505,357499.11128 6687984.57945,357491.07598 6687978.14250,357475.87390 6687964.28421)"
55773,"LINESTRING(354698.69154 6688443.41440,354703.29939 6688434.33571,354709.20156 6688422.99026,354716.43814 6688412.69135,354723.08252 6688402.77163,354729.97054 6688389.19953,354733.58922 6688379.66630,354737.41396 6688371.99037,354741.31941 6688365.57817,354750.49225 6688351.26195)"
55774,"LINESTRING(354750.49225 6688351.26195,354741.31941 6688365.57817,354737.41396 6688371.99037,354733.58922 6688379.66630,354729.97054 6688389.19953,354723.08252 6688402.77163,354716.43814 6688412.69135,354709.20156 6688422.99026,354703.29939 6688434.33571,354698.69154 6688443.41440)"
55775,"LINESTRING(354750.49225 6688351.26195,354799.33488 6688265.35616,354809.57545 6688247.33999,354812.72153 6688238.54625,354814.18237 6688229.84999)"
55776,"LINESTRING(354814.18237 6688229.84999,354812.72153 6688238.54625,354809.57545 6688247.33999,354799.33488 6688265.35616,354750.49225 6688351.26195)"
55851,"LINESTRING(356271.41268 6687418.39746,356275.43672 6687408.47487,356276.21305 6687397.72684,356276.81603 6687393.97600,356277.89231 6687390.54280,356279.66747 6687387.52553,356282.52283 6687384.43492)"
55852,"LINESTRING(356282.52283 6687384.43492,356288.75792 6687381.82836)"
55853,"LINESTRING(356288.75792 6687381.82836,356291.91176 6687381.81362,356296.03007 6687382.74469,356305.17336 6687384.94404)"
56530,"LINESTRING(357262.36444 6687825.22887,357235.15373 6687800.73453)"
56531,"LINESTRING(357235.15373 6687800.73453,357262.36444 6687825.22887)"
56532,"LINESTRING(357262.36444 6687825.22887,357286.81680 6687839.59016,357306.58194 6687853.14147,357308.53148 6687854.47591,357312.45760 6687857.08759,357321.52403 6687863.12020)"
56533,"LINESTRING(357235.15373 6687800.73453,357215.61756 6687784.31089,357209.81381 6687779.77106,357202.77507 6687774.45659)"
56534,"LINESTRING(357202.77507 6687774.45659,357192.68985 6687767.32556,357184.89603 6687759.29523,357178.40297 6687753.44877,357170.43773 6687748.24319,357161.99834 6687743.23174,357141.66823 6687732.66173,357126.12026 6687725.61100,357116.93845 6687721.93289,357106.37974 6687718.17814,357093.91951 6687714.45479,357082.49487 6687711.86244,357063.87746 6687709.46091,357046.88046 6687704.90800,357027.36887 6687697.23971,357007.68212 6687687.71238,356999.60101 6687681.94625,356993.91392 6687677.06612)"
56561,"LINESTRING(356122.32750 6687789.45275,356127.25191 6687773.71480,356129.58249 6687765.46955,356130.91958 6687760.77516,356131.36154 6687755.94320)"
58126,"LINESTRING(357464.88643 6688439.67313)"
58160,"LINESTRING(356879.74721 6687608.90636,356881.59509 6687615.06408,356883.60292 6687618.46448,356886.84326 6687621.67163,356898.68728 6687628.25601,356963.37493 6687660.53020,356970.52284 6687663.77982,356974.00178 6687665.07074,356977.76245 6687665.72242,356982.70362 6687666.59552)"
58161,"LINESTRING(356982.70362 6687666.59552,356977.76245 6687665.72242,356974.00178 6687665.07074,356970.52284 6687663.77982,356963.37493 6687660.53020,356898.68728 6687628.25601,356886.84326 6687621.67163,356883.60292 6687618.46448,356881.59509 6687615.06408,356879.74721 6687608.90636)"
60342,"LINESTRING(356896.40440 6687553.19742,356909.97460 6687532.69080,356915.89047 6687523.73916,356918.95278 6687521.73845)"
60768,"LINESTRING(355248.24205 6687263.97921,355252.74869 6687252.45917,355266.49786 6687147.81302)"
60769,"LINESTRING(355253.40698 6687111.68580,355248.84553 6687111.49310,355239.55646 6687110.59438,355209.11813 6687110.78388,355193.84759 6687110.18627)"
60772,"LINESTRING(355266.49786 6687147.81302,355265.09397 6687130.85990,355260.14567 6687120.68708,355254.65390 6687112.65964)"
60802,"LINESTRING(355237.14562 6687324.86861,355240.54121 6687308.95113,355241.97165 6687298.39874,355243.33828 6687271.24973)"
60978,"LINESTRING(355193.84759 6687110.18627,355104.73560 6687111.60775,355052.26567 6687112.44813,354949.16445 6687114.05738,354923.44844 6687114.07546)"
63226,"LINESTRING(357245.80722 6688524.40548,357251.21895 6688512.10074,357258.19337 6688499.14995,357260.13476 6688488.20167,357260.67249 6688485.15562,357262.31368 6688472.54455)"
63496,"LINESTRING(356371.68066 6688989.41887,356369.28242 6688985.95212,356368.33390 6688981.85668,356368.98105 6688977.69160,356371.11476 6688974.06398)"
63497,"LINESTRING(356371.11476 6688974.06398,356374.30606 6688971.55482)"
63571,"LINESTRING(356161.79249 6687676.19566,356161.14971 6687674.25225)"
63572,"LINESTRING(356161.14971 6687674.25225,356160.85543 6687671.77695,356161.10725 6687669.30356,356161.89643 6687666.94386,356163.17581 6687664.80069,356164.89953 6687662.99908,356166.97316 6687661.61124,356169.29471 6687660.70978,356171.75967 6687660.32299,356174.25657 6687660.49067,356176.64809 6687661.19848,356178.83279 6687662.39662)"
63573,"LINESTRING(356178.83279 6687662.39662,356180.97843 6687664.36472,356182.55190 6687666.79970,356183.45421 6687669.56263,356183.62915 6687672.46760,356183.05767 6687675.31543,356181.77488 6687677.92609,356179.87701 6687680.12714,356177.48490 6687681.77811,356174.74394 6687682.77048)"
63574,"LINESTRING(356174.74394 6687682.77048,356177.48490 6687681.77811,356179.87701 6687680.12714,356181.77488 6687677.92609,356183.05767 6687675.31543,356183.62915 6687672.46760,356183.45421 6687669.56263,356182.55190 6687666.79970,356180.97843 6687664.36472,356178.83279 6687662.39662,356176.64809 6687661.19848,356174.25657 6687660.49067,356171.75967 6687660.32299,356169.29471 6687660.70978,356166.97316 6687661.61124,356164.89953 6687662.99908,356163.17581 6687664.80069,356161.89643 6687666.94386,356161.10725 6687669.30356,356160.85543 6687671.77695,356161.14971 6687674.25225,356161.79249 6687676.19566)"
64140,"LINESTRING(356873.62475 6688536.17151,356868.40643 6688542.20152,356865.92393 6688546.62782)"
64142,"LINESTRING(356860.51339 6688538.37186,356866.59911 6688537.93289,356873.62475 6688536.17151)"
64145,"LINESTRING(357026.84518 6688355.96564,357007.14401 6688349.05387)"
64879,"LINESTRING(357530.55437 6688666.64659,357525.50913 6688673.32250,357511.19021 6688692.25754,357505.00294 6688700.43429,357502.16894 6688704.29080)"
65069,"LINESTRING(356374.80420 6688875.28482,356373.95054 6688875.60101,356373.02376 6688875.83240,356371.96214 6688875.96030,356370.78514 6688875.92794,356370.05079 6688875.81447,356368.33622 6688875.26790,356367.40571 6688874.77630,356366.66220 6688874.24056)"
65165,"LINESTRING(356797.84873 6688531.37258,356801.63760 6688522.10914,356804.47533 6688515.15901,356807.75114 6688509.63007)"
65243,"LINESTRING(357614.09128 6688784.16101,357625.25380 6688753.15758,357625.44338 6688743.64508)"
65244,"LINESTRING(357625.44338 6688743.64508,357625.25380 6688753.15758,357614.09128 6688784.16101)"
65402,"LINESTRING(357531.08683 6688643.29587,357548.52195 6688656.72568,357591.51499 6688688.79359,357595.86342 6688692.03763)"
65403,"LINESTRING(357583.87025 6688707.24532,357579.70829 6688704.07960,357537.25227 6688671.72505,357530.55437 6688666.64659)"
65404,"LINESTRING(357530.55437 6688666.64659,357527.04008 6688664.06679,357524.09533 6688661.89933)"
65434,"LINESTRING(357617.44116 6688721.11787,357618.05731 6688720.49284,357619.54907 6688719.27239,357621.04353 6688718.36331,357622.11379 6688717.85686,357623.07141 6688717.50151,357625.08187 6688716.99674,357626.52829 6688716.83586,357627.86899 6688716.81457)"
65459,"LINESTRING(357608.87540 6688703.04005,357617.27956 6688709.84536,357622.29500 6688713.35155,357627.86899 6688716.81457)"
65460,"LINESTRING(357514.12110 6688654.16067,357464.21951 6688615.73636,357457.65003 6688610.78412)"
65463,"LINESTRING(356174.74394 6687682.77048,356173.83628 6687685.04800,356172.86547 6687692.54731,356171.55060 6687698.28626,356160.75806 6687729.18227,356159.73195 6687732.16756,356158.46743 6687737.06916)"
65470,"LINESTRING(356013.82368 6687054.88342,356009.47644 6687064.59117)"
66139,"LINESTRING(355254.65390 6687112.65964,355253.40698 6687111.68580)"
66358,"LINESTRING(354778.32392 6687215.71692,354780.88184 6687217.98337,354782.89096 6687220.72660,354784.26237 6687223.85164,354784.93354 6687227.19520,354784.86526 6687230.60378,354784.06303 6687233.91018,354782.57206 6687236.97825)"
66359,"LINESTRING(357276.85384 6688479.50878,357276.23435 6688479.81138,357274.62061 6688480.36024,357273.70567 6688480.53517,357272.09732 6688480.64980,357271.28363 6688480.60753,357269.75250 6688480.35056,357268.77239 6688480.05082,357267.33988 6688479.39878,357265.83409 6688478.39492,357264.92920 6688477.55681,357264.29645 6688476.83658,357263.50156 6688475.66950,357263.05008 6688474.80534,357262.66089 6688473.83748,357262.31368 6688472.54455)"
66360,"LINESTRING(357262.31368 6688472.54455,357262.22201 6688472.00464,357262.15134 6688469.85024,357262.37082 6688468.39125)"
66361,"LINESTRING(357262.37082 6688468.39125,357262.70008 6688467.25973,357263.10628 6688466.27956,357263.85801 6688464.97914,357264.79811 6688463.79029)"
66362,"LINESTRING(357264.79811 6688463.79029,357266.17525 6688462.55408,357266.95645 6688462.03079,357268.30434 6688461.34144,357269.94203 6688460.81346)"
66363,"LINESTRING(357269.94203 6688460.81346,357270.58683 6688460.68742,357271.30156 6688460.59074,357272.71033 6688460.56545,357274.47573 6688460.80896,357276.33899 6688461.43626,357277.50447 6688462.05914,357278.77026 6688462.97666,357280.16615 6688464.44301,357281.00455 6688465.70773,357281.43272 6688466.56209,357281.91221 6688467.91418)"
66364,"LINESTRING(357281.91221 6688467.91418,357282.00816 6688468.26471,357282.27522 6688470.27431,357282.22947 6688471.58981)"
66365,"LINESTRING(357282.22947 6688471.58981,357282.15178 6688472.21733,357281.82205 6688473.60477)"
66366,"LINESTRING(357281.82205 6688473.60477,357281.54733 6688474.36600,357280.92971 6688475.62533)"
66367,"LINESTRING(357280.92971 6688475.62533,357279.89217 6688477.09793,357278.73729 6688478.24349)"
66368,"LINESTRING(357278.73729 6688478.24349,357279.89217 6688477.09793,357280.92971 6688475.62533,357281.54733 6688474.36600,357281.82205 6688473.60477,357282.15178 6688472.21733,357282.22947 6688471.58981,357282.27522 6688470.27431,357282.00816 6688468.26471,357281.91221 6688467.91418,357281.43272 6688466.56209,357281.00455 6688465.70773,357280.16615 6688464.44301,357278.77026 6688462.97666,357277.50447 6688462.05914,357276.33899 6688461.43626,357274.47573 6688460.80896,357272.71033 6688460.56545,357271.30156 6688460.59074,357270.58683 6688460.68742,357269.94203 6688460.81346,357268.30434 6688461.34144,357266.95645 6688462.03079,357266.17525 6688462.55408,357264.79811 6688463.79029,357263.85801 6688464.97914,357263.10628 6688466.27956,357262.70008 6688467.25973,357262.37082 6688468.39125,357262.15134 6688469.85024,357262.22201 6688472.00464,357262.31368 6688472.54455,357262.66089 6688473.83748,357263.05008 6688474.80534,357263.50156 6688475.66950,357264.29645 6688476.83658,357264.92920 6688477.55681,357265.83409 6688478.39492,357267.33988 6688479.39878,357268.77239 6688480.05082,357269.75250 6688480.35056,357271.28363 6688480.60753,357272.09732 6688480.64980,357273.70567 6688480.53517,357274.62061 6688480.36024,357276.23435 6688479.81138,357276.85384 6688479.50878)"
66369,"LINESTRING(356372.08049 6688860.24334,356372.97353 6688860.34767,356374.03484 6688860.60921,356375.10637 6688861.04818,356375.86681 6688861.48281,356377.00986 6688862.37383,356378.00827 6688863.51796,356378.53478 6688864.36661,356379.13100 6688865.76754)"
66370,"LINESTRING(356379.13100 6688865.76754,356379.39516 6688866.93171,356379.46637 6688868.56315,356379.33685 6688869.60534,356378.87773 6688871.11156,356378.13827 6688872.48929,356377.17446 6688873.65741,356376.22044 6688874.46893,356374.80420 6688875.28482)"
66371,"LINESTRING(354857.28358 6687693.90746,354859.17792 6687693.61988,354861.10404 6687693.61975,354863.00149 6687693.91057,354864.84004 6687694.49407,354866.55729 6687695.34049,354867.41894 6687695.94711)"
66372,"LINESTRING(354867.41894 6687695.94711,354869.09602 6687697.54131,354870.55072 6687699.09275,354871.39180 6687700.52390,354872.03459 6687702.06666,354872.46897 6687703.67710,354872.68609 6687705.33348,354872.68339 6687706.99145,354872.45331 6687708.65144)"
66373,"LINESTRING(354872.45331 6687708.65144,354871.50326 6687711.49908,354869.89848 6687714.03966,354867.72886 6687716.12336,354865.13161 6687717.63097,354862.23891 6687718.48809,354859.23715 6687718.63943,354856.27683 6687718.06518,354853.54257 6687716.81028,354851.18243 6687714.94404,354849.33889 6687712.56951,354848.11161 6687709.83666)"
66374,"LINESTRING(354848.11161 6687709.83666,354849.33889 6687712.56951,354851.18243 6687714.94404,354853.54257 6687716.81028,354856.27683 6687718.06518,354859.23715 6687718.63943,354862.23891 6687718.48809,354865.13161 6687717.63097,354867.72886 6687716.12336,354869.89848 6687714.03966,354871.50326 6687711.49908,354872.45331 6687708.65144,354872.68339 6687706.99145,354872.68609 6687705.33348,354872.46897 6687703.67710,354872.03459 6687702.06666,354871.39180 6687700.52390,354870.55072 6687699.09275,354869.09602 6687697.54131,354867.41894 6687695.94711,354866.55729 6687695.34049,354864.84004 6687694.49407,354863.00149 6687693.91057,354861.10404 6687693.61975,354859.17792 6687693.61988,354857.28358 6687693.90746)"
66439,"LINESTRING(356366.66220 6688874.24056,356365.76542 6688873.41324,356365.26052 6688872.80813,356364.41238 6688871.37720,356364.14801 6688870.73598,356363.84989 6688869.64053,356363.72771 6688868.83536,356363.73653 6688867.27719,356363.89510 6688866.34458,356364.19341 6688865.33717)"
66448,"LINESTRING(356386.50779 6688972.66568,356389.01820 6688975.44729,356390.46807 6688978.90192,356390.69776 6688982.62708)"
66859,"LINESTRING(355865.83035 6687835.78084,355824.54750 6687838.90703)"
68812,"LINESTRING(357377.26121 6689079.74538,357380.77700 6689081.95784,357383.93387 6689085.18114)"
68940,"LINESTRING(357648.67477 6688613.51732,357653.29821 6688607.81144)"
68941,"LINESTRING(357653.29821 6688607.81144,357648.67477 6688613.51732)"
69060,"LINESTRING(357525.47858 6688639.63464,357531.08683 6688643.29587)"
69134,"LINESTRING(356206.32394 6688894.94793,356213.48765 6688898.61848,356224.70859 6688905.20399,356236.12508 6688910.71013,356255.79238 6688920.20256,356261.89578 6688923.36681)"
6920,"LINESTRING(356583.24119 6688332.52379,356580.39068 6688329.89519,356577.80328 6688321.29897,356593.86234 6688288.09792,356617.28975 6688240.89908,356630.18732 6688213.09824,356632.45523 6688204.67879,356633.27245 6688192.52657)"
69405,"LINESTRING(356201.41070 6688886.51923,356202.55330 6688886.08623,356203.77360 6688885.94916,356204.98157 6688886.12434)"
69406,"LINESTRING(356204.98157 6688886.12434,356206.13123 6688886.60328,356207.12243 6688887.35838,356207.89215 6688888.34876,356208.38240 6688889.48876,356208.57486 6688890.72381,356208.44176 6688891.96648,356208.00066 6688893.12677,356207.27858 6688894.14748,356206.32394 6688894.94793)"
69441,"LINESTRING(356011.84152 6688799.83496,356022.63617 6688800.85933,356094.85013 6688834.64818,356139.42386 6688855.98943,356141.52928 6688857.00297,356168.72392 6688870.02226,356172.42411 6688872.13441,356175.19113 6688874.36709,356177.48085 6688877.39499,356179.01962 6688880.81106)"
69544,"LINESTRING(356426.12929 6688652.20945,356420.00806 6688649.79150,356411.40418 6688646.39277,356363.85782 6688627.67954,356351.71380 6688622.44869)"
69545,"LINESTRING(356351.71380 6688622.44869,356363.85782 6688627.67954,356411.40418 6688646.39277,356420.00806 6688649.79150,356426.12929 6688652.20945)"
70073,"LINESTRING(356005.19237 6687075.26325,355970.25895 6687061.14385)"
70252,"LINESTRING(355278.94950 6687266.09970,355267.77143 6687268.33638,355260.27755 6687267.79012,355252.21101 6687265.20748,355248.24205 6687263.97921)"
70253,"LINESTRING(355248.24205 6687263.97921,355252.21101 6687265.20748,355260.27755 6687267.79012,355267.77143 6687268.33638,355278.94950 6687266.09970)"
70644,"LINESTRING(356009.47644 6687064.59117,356005.19237 6687075.26325)"
70858,"LINESTRING(356682.33554 6688128.17635,356693.83784 6688103.52676,356708.14770 6688075.08859,356733.75988 6688024.31557,356735.73968 6688020.37432,356738.20135 6688016.50548)"
70859,"LINESTRING(356534.90779 6688432.94843,356554.08122 6688393.27059)"
70860,"LINESTRING(356633.27245 6688192.52657,356629.71481 6688179.19081,356623.47401 6688165.60890,356617.56610 6688159.26207,356604.01513 6688144.87696,356601.52953 6688137.65451)"
70867,"LINESTRING(355278.94950 6687266.09970,355283.38367 6687281.55379)"
70869,"LINESTRING(355283.38367 6687281.55379,355281.40860 6687311.56398,355281.99478 6687321.18767)"
70918,"LINESTRING(355520.68974 6687206.24664,355511.35863 6687207.37490)"
70919,"LINESTRING(355511.35863 6687207.37490,355504.35465 6687208.74714)"
70923,"LINESTRING(355290.81181 6687263.36734,355278.94950 6687266.09970)"
71221,"LINESTRING(355508.79833 6688199.25649,355498.73852 6688196.66626,355481.42661 6688190.21114,355474.13808 6688189.12990,355433.89004 6688188.99483,355424.52723 6688186.92080)"
71706,"LINESTRING(355358.10240 6687825.02644,355381.56119 6687843.09811,355399.86786 6687856.64972)"
71707,"LINESTRING(356467.83553 6688040.95309,356467.72048 6688040.40341,356467.57787 6688039.24338,356467.58494 6688037.78545,356467.83246 6688036.15791,356468.22761 6688034.85566,356468.86833 6688033.47252,356469.66221 6688032.24745,356470.60043 6688031.15871,356471.80700 6688030.12128)"
71708,"LINESTRING(356471.80700 6688030.12128,356472.26588 6688029.79446,356474.01669 6688028.85922,356475.40760 6688028.38973)"
71709,"LINESTRING(356475.40760 6688028.38973,356476.21615 6688028.20968,356477.54935 6688028.05505,356478.98410 6688028.08372,356481.21525 6688028.51159,356483.06437 6688029.28411,356484.98254 6688030.59784,356486.53444 6688032.26643,356487.69419 6688034.23575,356488.31279 6688036.02482,356488.61428 6688038.23269)"
71710,"LINESTRING(356488.61428 6688038.23269,356488.60733 6688039.03417,356488.25132 6688041.27989,356487.54800 6688043.15618,356486.43019 6688044.94507,356484.98656 6688046.47457,356483.12707 6688047.76097,356481.11794 6688048.55532)"
71711,"LINESTRING(356481.11794 6688048.55532,356483.12707 6688047.76097,356484.98656 6688046.47457,356486.43019 6688044.94507,356487.54800 6688043.15618,356488.25132 6688041.27989,356488.60733 6688039.03417,356488.61428 6688038.23269,356488.31279 6688036.02482,356487.69419 6688034.23575,356486.53444 6688032.26643,356484.98254 6688030.59784,356483.06437 6688029.28411,356481.21525 6688028.51159,356478.98410 6688028.08372,356477.54935 6688028.05505,356476.21615 6688028.20968,356475.40760 6688028.38973,356474.01669 6688028.85922,356472.26588 6688029.79446,356471.80700 6688030.12128,356470.60043 6688031.15871,356469.66221 6688032.24745,356468.86833 6688033.47252,356468.22761 6688034.85566,356467.83246 6688036.15791,356467.58494 6688037.78545,356467.57787 6688039.24338,356467.72048 6688040.40341,356467.83553 6688040.95309)"
71714,"LINESTRING(356066.69932 6687749.97853,356061.05575 6687753.63049,356049.45210 6687762.02079,356035.13589 6687773.60489,356008.29925 6687795.95762,355993.19787 6687808.38817)"
71715,"LINESTRING(355993.19787 6687808.38817,355971.88658 6687826.35042)"
71716,"LINESTRING(356930.87042 6687993.12067,356938.64572 6687997.00172,356960.24514 6688007.63158,356998.02876 6688026.36562,357001.32493 6688027.77831,357009.92544 6688032.03482,357013.41391 6688033.75912,357026.71251 6688040.33800,357055.67474 6688054.67279,357095.35474 6688074.35541,357114.29085 6688084.17087,357123.32342 6688088.69197,357150.71196 6688103.09537,357157.94057 6688106.44068)"
71717,"LINESTRING(357157.94057 6688106.44068,357150.71196 6688103.09537,357123.32342 6688088.69197,357114.29085 6688084.17087,357095.35474 6688074.35541,357055.67474 6688054.67279,357026.71251 6688040.33800,357013.41391 6688033.75912,357009.92544 6688032.03482,357001.32493 6688027.77831,356998.02876 6688026.36562,356960.24514 6688007.63158,356938.64572 6687997.00172,356930.87042 6687993.12067)"
7202,"LINESTRING(354988.78762 6688496.64113,354987.62480 6688506.82216,354977.76493 6688617.44243,354978.79073 6688621.02142)"
7203,"LINESTRING(354978.79073 6688621.02142,354977.76493 6688617.44243,354987.62480 6688506.82216,354988.78762 6688496.64113)"
7204,"LINESTRING(355266.01891 6688383.86448,355267.54707 6688368.05480,355271.09837 6688331.22202)"
7205,"LINESTRING(355271.09837 6688331.22202,355267.54707 6688368.05480,355266.01891 6688383.86448)"
7206,"LINESTRING(355271.09837 6688331.22202,355273.07915 6688310.64641,355276.98531 6688270.11035,355277.34262 6688266.45142,355277.81584 6688261.51741)"
7207,"LINESTRING(355277.81584 6688261.51741,355277.34262 6688266.45142,355276.98531 6688270.11035,355273.07915 6688310.64641,355271.09837 6688331.22202)"
72412,"LINESTRING(355468.83357 6688279.80337,355454.55382 6688282.12989,355448.01673 6688283.03027,355442.55531 6688284.56950)"
72414,"LINESTRING(355444.57666 6688274.92873,355468.83357 6688279.80337)"
72856,"LINESTRING(356261.89578 6688923.36681,356266.94615 6688925.62376)"
73133,"LINESTRING(357383.93387 6689085.18114,357385.56673 6689089.19290,357386.02466 6689093.33888,357385.20046 6689098.39293,357383.15123 6689102.04870)"
73887,"LINESTRING(355399.86786 6687856.64972,355424.04214 6687856.91166,355457.29079 6687856.08236,355518.10787 6687852.04852)"
73888,"LINESTRING(355518.10787 6687852.04852,355712.06339 6687839.17578)"
73889,"LINESTRING(355712.06339 6687839.17578,355717.94703 6687838.76959,355823.92442 6687831.52180,355857.86991 6687828.70747)"
73997,"LINESTRING(354476.91315 6688280.96782,354474.75353 6688281.51567,354472.16898 6688281.66533,354470.60311 6688280.94377,354468.63178 6688279.76726)"
74266,"LINESTRING(357685.87883 6689175.55023,357685.48584 6689174.38229,357685.22823 6689173.19546,357685.10535 6689171.97865,357685.11848 6689170.75403,357685.26825 6689169.53270)"
74505,"LINESTRING(355461.73609 6687918.49967,355456.53695 6687924.71899)"
74506,"LINESTRING(355456.53695 6687924.71899,355461.73609 6687918.49967)"
74509,"LINESTRING(355418.77391 6687872.04709,355410.10639 6687872.43631,355402.66835 6687872.84355)"
74510,"LINESTRING(355399.86786 6687856.64972,355385.21231 6687857.60726)"
74511,"LINESTRING(355385.21231 6687857.60726,355399.86786 6687856.64972)"
74512,"LINESTRING(355962.40751 6687780.56755,355978.35271 6687735.94483,355997.86091 6687683.40636)"
74513,"LINESTRING(355997.86091 6687683.40636,355978.35271 6687735.94483,355962.40751 6687780.56755)"
74514,"LINESTRING(355997.86091 6687683.40636,356022.87734 6687622.22816)"
74515,"LINESTRING(356022.87734 6687622.22816,355997.86091 6687683.40636)"
